Review,clean_text
"The film is walking at the same path of ""it follows"". It has a very creepy atmosphere,with a very haunting score. The acting of the main character stands up. Some jumpscares perfectly placed and reinforced by the soundtrack. The end it's predictable but put together very well so it doesn'take away nothing from the film. Personally I didn't like some manifestations of that ""thing"" near at the end of it,so it would be more psychological directed as the the 2/3 of the film,But you can argue that that's just the mind. Still is nicely put together. Overall gets a solid 7, and a fun,scary time to spend the night.",film walking path follows creepy atmosphere haunting score acting main character stand jumpscares perfectly placed reinforced soundtrack end predictable put together well take away nothing film personally like manifestation thing near end would psychological directed film argue mind still nicely put together overall get solid fun scary time spend night
"I've never been so tempted to leave a theater out of sheer boredom. Many of the actors have portfolios to show they are better than what we saw on screen. However, the actors weren't good enough to overcome what was clearly terrible writing and or directing. Writing research would have fixed a lot of the worst mental health professional practices plot failures, as an example.They were also either afraid to be editorial in the writers room or the editing bay. It had filler through out - ""look we're driving again"" drone shots, slow physical movement around every shot, and entire plot points that never go anywhere. (You could lose the entire prison ""subplot"" and never notice.)Also, hang on to your butt for multiple false endings (pick one you like and walk out, my personal choice is ending #4). I gave 3 stars out of pity for otherwise good actors.",never tempted leave theater sheer boredom many actor portfolio show better saw screen however actor good enough overcome clearly terrible writing directing writing research would fixed lot worst mental health professional practice plot failure example also either afraid editorial writer room editing bay filler look driving drone shot slow physical movement around every shot entire plot point never go anywhere could lose entire prison subplot never notice also hang butt multiple false ending pick one like walk personal choice ending gave star pity otherwise good actor
This was one of those movies in which the studio released the trailer for it a month or two before it - that being said it helped with the containment of the story and the spoilers not being leaked.Acting is a 7/10 - some of the actors I felt did not exceed the expectations I had for them. Sacha Bacon killed it as usual.Gore/Horror is a 8/10 - hitting the mark with all the trops of what make a great horror movie.JSYK - THIS DOES NOT NEED A SEQUEL OR A SERIES OF FILMS. IF THEY DO GO FORTH WITH IT I WILL NOT WATCH THEY WILL SCREW IT UP LIKE THEY HAVE WOTH MANY ONE OFS THAY TURNED INTO SEQUELS.,one movie studio released trailer month two said helped containment story spoiler leaked acting actor felt exceed expectation sacha bacon killed usual gore horror hitting mark trops make great horror movie jsyk need sequel series film go forth watch screw like woth many one ofs thay turned sequel
"I'll try to make the short sharp and simple the movie has a good premise of basically an entity pursuing someone through trauma it however had a lacklustre plot shown by the order of events I felt it could have been better. I feel however the cast were good and worked with what they had stand outs were the original patient, friend cop and the psychiatrist I however felt that the entity could have been a lot scarier given the way that the suicides were carried and the art in and around this film. It has an almost dizzying over use of upside down camera and drone shots such as the beginning of Candyman which has left me nauseous and just as disorientated as when the film started out I give this film a 5 out of 10 only saving itself from Smile ruin with the clear parodies of other horror films such as alien and it follows and the cast's performance with the lines available to them.",try make short sharp simple movie good premise basically entity pursuing someone trauma however lacklustre plot shown order event felt could better feel however cast good worked stand out original patient friend cop psychiatrist however felt entity could lot scarier given way suicide carried art around film almost dizzying use upside camera drone shot beginning candyman left nauseous disorientated film started give film saving smile ruin clear parody horror film alien follows cast performance line available
"I felt really uneasy and almost left early. The story is better than in most horrors, the acting is one of the best I saw in the genre. But the jump scares and their anticipation was a bit too much. If they were a bit toned down, I'd appreciate the movie more and it would seem a bit more psychological. In its current state it is not really rewatchable for me.I'll check out other films by the director though.Seen on a medium sized cinema screen on a Tuesday 20:45 with approx. Ten 40 year olds in the audience. The women were squirming and men giggling loudly (me included). They aren't many horror films to be seen in Warsaw and this was one was one of the best in months.",felt really uneasy almost left early story better horror acting one best saw genre jump scare anticipation bit much bit toned appreciate movie would seem bit psychological current state really rewatchable check film director though seen medium sized cinema screen tuesday approx ten year old audience woman squirming men giggling loudly included many horror film seen warsaw one one best month
"It's about time people embrace new kind of horror. It's not the movie that should be judged by jumpy moments as some reviews say the movie is lacking of. Perhaps some ppl were offended by the lack of happy ending? It's a horror, not your romanticised Hollywood fairytale. It won't be pretty, it won't be nice, and good people get hurt and suffer. So, grow up.Some reviews say the story is confusing, well, paying attention to the movie is a start. And if you cannot coprehend, it's not the movie it's you.Great plot, creepy and intense, great acting. Some of the scenes haunted me for a few nights.",time people embrace new kind horror movie judged jumpy moment review say movie lacking perhaps ppl offended lack happy ending horror romanticised hollywood fairytale pretty nice good people get hurt suffer grow review say story confusing well paying attention movie start cannot coprehend movie great plot creepy intense great acting scene haunted night
"This movie isn't scary there are only a few jumpscares and almost no suspensful moments. Unoriginal looks like a compilation of movies like it follows, sinnister and the ring. The story was basic and not explained very well. The acting was decent. The cinematography was average. Boring to some degree but still watchable even though it's nothing special. I really don't know what to say about this movie. There were some good moments but mostly notinteresting. The end was predictable as hell. The characters felt so bland even though the acting was not. Didn't really care about them the directing sucked.",movie scary jumpscares almost suspensful moment unoriginal look like compilation movie like follows sinnister ring story basic explained well acting decent cinematography average boring degree still watchable even though nothing special really know say movie good moment mostly notinteresting end predictable hell character felt bland even though acting really care directing sucked
"I honestly thought the movie was hilarious! So I decided to make memes on it!! Playlist: Jett Fighter channel have Bully Maguire's first put up against Laura Weaver which he quickly dispatched of her saying ""I'm sick of your ugly face!"" Next I have him going up against ""Hey where you going, hey where you going? Ya like following me hey your soft you're stooge I'm coming for you!"" And Carl be like: ""You're going to die, you're going to die dude!"" Bully ""Missed the part where that's his problem!"" So he shot him dead. Then he hopped into Rose's car where the sister caught him off guard don't worry he quickly put a cap in her head lol!! ðŸ˜€ðŸ˜‚ðŸ˜‚",honestly thought movie hilarious decided make meme playlist jett fighter channel bully maguire first put laura weaver quickly dispatched saying sick ugly face next going hey going hey going ya like following hey soft stooge coming carl like going die going die dude bully missed part problem shot dead hopped rose car sister caught guard worry quickly put cap head lol
"The most believable parts of the movie were the evil supernatural parts. The movie deals a lot with mental health and how people address it. The only problem is that how people dealt with it in the movie was unbelievable. I found it hard to believe that the moment the lead character begins exhibiting strange behavior, her closest family members turn on her. Even her own psychiatrist didn't really seem willing to help. The only person truly in her corner was an ex flame who, unfortunately, ends up becoming the next mark. I just thought it was weird that no one else came to look for Rose in the end when she went to a place that was so intimate for her, to confront what was happening.It's supposed to be a thriller so I guess a lot of the scenes had to look dark and gloomy with little to no sound to enhance the effects of the scary parts. I kept thinking that no one sits alone in the dark as much as the main character in this movie. But, I guess it had to be that way to make the movie a little scary. I recommend it if you want to see something at home that was recently in theaters and doesn't take three hours to tell the story.",believable part movie evil supernatural part movie deal lot mental health people address problem people dealt movie unbelievable found hard believe moment lead character begin exhibiting strange behavior closest family member turn even psychiatrist really seem willing help person truly corner ex flame unfortunately end becoming next mark thought weird one else came look rose end went place intimate confront happening supposed thriller guess lot scene look dark gloomy little sound enhance effect scary part kept thinking one sits alone dark much main character movie guess way make movie little scary recommend want see something home recently theater take three hour tell story
"It was okay but a bit too long and slow and not enough scares. It also lost a few points for using the old 'animal in horror/thrillers' trope. That's so typical, to write an animal in the story, a pet, just for the animal to be 'killed' to add to the 'horror'. Well it didn't add to it at all. Just lazy and predictable. The film then lost a couple of more points when I realised it was just copying the premise behind It Follows, which copied the the premise behind Ring: That whole idea that to 'escape' the 'curse' you have to 'pass it on' blah blah blah....that way ensuring more sequels, no doubt.Would I go and see a sequel if they do one, which no doubt they will? Erm, nope. Still the main actress was good and it was nice to see Kyle Gallner in a horror flick again (his appearance in Scream 2022 was way to short, like nearly non-existant). I didn't go with any expectations, hence my generous 4/10 (considering the points I took off for the pets in horror flicks trope and the unoriginal plot)..",okay bit long slow enough scare also lost point using old animal horror thriller trope typical write animal story pet animal killed add horror well add lazy predictable film lost couple point realised copying premise behind follows copied premise behind ring whole idea escape curse pas blah blah blah way ensuring sequel doubt would go see sequel one doubt erm nope still main actress good nice see kyle gallner horror flick appearance scream way short like nearly non existant go expectation hence generous considering point took pet horror flick trope unoriginal plot
"The hype train really got behind this one so we went to the cinema to watch it, it wasn't a bad movie, but it certainly wasn't great either, a real shame as I thought it had potential to be a truly, terrifying film. I really hoped to be psychologically messed with and genuinely scared by this movie but when the cheap jump scares started and continued I realised this wasn't a movie that would deliver. I thought the horror genre was done with the jump scare tactic by now. It's old and been done to death already. The plot was ok, but the ending was weak, and didn't make much sense, I was bored after an hour and started thinking about what time the film was going to end, never a good sign.",hype train really got behind one went cinema watch bad movie certainly great either real shame thought potential truly terrifying film really hoped psychologically messed genuinely scared movie cheap jump scare started continued realised movie would deliver thought horror genre done jump scare tactic old done death already plot ok ending weak make much sense bored hour started thinking time film going end never good sign
"I am not a great fan of horror films. But I was interested about this one after a well cut trailer and clever marketing. But it was meh type of experience for me. Well it is a well made film with good production value. It has good cinematography, good bgm, good technical sides and most importantly a good idea. But that's it. They only thought about the idea but they could not able to put it together through a story line. The screenplay is very weak. Especially they could not build the suspense. We all knew what would be the climax from the beginning. You can watch it if you have plenty time but don't expect much from this one.",great fan horror film interested one well cut trailer clever marketing meh type experience well well made film good production value good cinematography good bgm good technical side importantly good idea thought idea could able put together story line screenplay weak especially could build suspense knew would climax beginning watch plenty time expect much one
"I'm not seeing what's so exciting about this movie . Just a bunch of silly jump scares and once the ""demon"" started talking it ruined the whole vibe . If I was at home watching on shudder I probably would have paused and turned off a few times . I almost made this review in the theatre I was so bored . Just too slow paced for me and I just basic haunting movie . There all the same and this one was no different . The barbarian was way better in my opinion . I need a good lead actor or actress and I didn't like this movies lead actress. I was kinda hoping she would die lollll 5.5/10 at most for me.",seeing exciting movie bunch silly jump scare demon started talking ruined whole vibe home watching shudder probably would paused turned time almost made review theatre bored slow paced basic haunting movie one different barbarian way better opinion need good lead actor actress like movie lead actress kinda hoping would die lollll
"I was on edge about 5 minutes in and stayed on edge the rest of the way. Well plotted, sympathetic characters. Constant tension. Sosie Bacon is entirely believable as someone who is going through what the movie does to her character. I can't say I enjoyed it but I was definitely riveted to my seat.Her therapist, sister, mom are also very good both as themselves and when they are ""inhabited"". Seeing Kal Penn in a non-comic role was odd but he did a very good job playing her concerned boss.Would avoid showing this to anyone under fifteen or with any sort of anxiety issues.Enjoyed is not the right word but definitely riveting.",edge minute stayed edge rest way well plotted sympathetic character constant tension sosie bacon entirely believable someone going movie character say enjoyed definitely riveted seat therapist sister mom also good inhabited seeing kal penn non comic role odd good job playing concerned bos would avoid showing anyone fifteen sort anxiety issue enjoyed right word definitely riveting
"I went in expecting to jump at everything but I didn't. It was a fantastic film with scenes that make you unsure of what you've just witnessed and what's really going on. It kept me on the edge of my seat, waiting for the next scare.The film is put together amazingly. Sosie puts on an award winning performance that I couldn't help but marvel at. At times, I felt just as confused and terrified at the things her character was experiencing.All that said, I must admit that I wasn't as jumpy as I thought I would be. I did, however, leave the movie a bit paranoid. The whole cursed traumatic idea is something that never crossed my mind until it was brought up in the movie, which surprised me because most movies are quite predictable. I would love to see a prequel where they explore the origin of the curse.A great movie that makes you feel just as uneasy as the characters with an ending that I forces you to question everything. Amazing!",went expecting jump everything fantastic film scene make unsure witnessed really going kept edge seat waiting next scare film put together amazingly sosie put award winning performance help marvel time felt confused terrified thing character experiencing said must admit jumpy thought would however leave movie bit paranoid whole cursed traumatic idea something never crossed mind brought movie surprised movie quite predictable would love see prequel explore origin curse great movie make feel uneasy character ending force question everything amazing
"As much as I do not like horror, as stated in the title, I went to see this anyways. Take this review with a pinch of salt, as I spent half (maybe more) the time not watching it. The acting was very good in my opinion and did not help how scary I found the movie, as it made it more believable. Normally I am quite good at seeing what's coming, and yes you know how it's going to end in the first 5 minutes, but throughout I was given hope that would end nicely. There were a few plot points that didn't make much sense, but in terms of classic - I'm gonna scare the hell out of you - for me, it did the job. I gave it a 4 merely because it was quite good but I didn't enjoy it. Do with this information what you will.",much like horror stated title went see anyways take review pinch salt spent half maybe time watching acting good opinion help scary found movie made believable normally quite good seeing coming yes know going end first minute throughout given hope would end nicely plot point make much sense term classic gonna scare hell job gave merely quite good enjoy information
"I keep going from an 8 rating to a 9--so 8.5? This is definitely a highlight in Horror this year. I saw it last night as a part of Regal Cinemas early access fan event screening--and it did not disappoint! I saw Smile cold: no trailer, no reviews, no word of mouth. I'm not giving anything away. If you like horror like I like horror, this will be a scream for you! (At this writing I needed about 200 more characters and I really don't want to say anymore about this film because the less you know the better.) Eighty-seven characters left lol. Okay, what I will say further: the director does some cool things visually with this film.",keep going rating definitely highlight horror year saw last night part regal cinema early access fan event screening disappoint saw smile cold trailer review word mouth giving anything away like horror like like horror scream writing needed character really want say anymore film le know better eighty seven character left lol okay say director cool thing visually film
"First of all I really do not want to offend no one because English is not my native language. Please accept my apology if needed.It's a good movie, ideal for spending time on a rainy Sunday. Plans are good fiction is successful. They had a good chemistry between all the cast.Rose' s sister is kind of, a beginner actress. Her acting is a bit amateur comparing to the others.While Rose breaking the second wine/water glass, her foot has a sock only, then second plan of the scene she had her shoes.It's a good movie but I really cannot understand how come those movies have such big mistakes?",first really want offend one english native language please accept apology needed good movie ideal spending time rainy sunday plan good fiction successful good chemistry cast rose sister kind beginner actress acting bit amateur comparing others rose breaking second wine water glass foot sock second plan scene shoe good movie really cannot understand come movie big mistake
"The first time I heard about this movie was via YouTube, in a video about the next upcoming horror movies. And I can tell you, the trailer looked creepy, unsettling and interesting. The fact that people even wrote reviews on Instagram after finally watching it and defending it like the best and creepiest horror movie made me very curious.With an optimistic attitude, I jumped into the movie... and let's say that the only optimistic thing was my bag of candies.The movie starts nicely but goes really fast very boring and predictable. Cheap jumpscares and a stupid plot are at the order here. Nonetheless, I think this movie had a great idea. The smile! This could have been all around crazy people ( and not about some entity that is not explained in any way or form) that kill with a huge grin upon their faces, stay silently and this, ladies and gentlemen would have been more unsettling and make people much more nervous. A good exemple, when I watched Terrifier 1 or 2 ( I would recommend both if you are into horror/ slasher) the clown; which is already terrifying in his own way; doesn't let out a single sound, even laughs silently and by doing his mimics he's more likely to make me feel nervous then what I witnessed in this 2 hour movie.With that said, go watch it, make your own opinion but keep in mind that you'll probably laugh at some scenes because of the ridicule plot and acting. And that the ending is VERY MUCH predictable.Overall, I don't think it's worth spending almost 2 hours of your life. Go walk in the park, play some games or go drink a beer with friends, would be a much better and entertaining way to spend that time.",first time heard movie via youtube video next upcoming horror movie tell trailer looked creepy unsettling interesting fact people even wrote review instagram finally watching defending like best creepiest horror movie made curious optimistic attitude jumped movie let say optimistic thing bag candy movie start nicely go really fast boring predictable cheap jumpscares stupid plot order nonetheless think movie great idea smile could around crazy people entity explained way form kill huge grin upon face stay silently lady gentleman would unsettling make people much nervous good exemple watched terrifier would recommend horror slasher clown already terrifying way let single sound even laugh silently mimic likely make feel nervous witnessed hour movie said go watch make opinion keep mind probably laugh scene ridicule plot acting ending much predictable overall think worth spending almost hour life go walk park play game go drink beer friend would much better entertaining way spend time
"My rating of seven is only for the first 75% of the movie. The remainder deserves a two.The movie scared the crap out of me. It made me jump out of my seat. I don't remember the last time I watched a movie that's done that I even had to cover my ears during some moments. It had great ""gotha"" moments. I thought as a psychologist she would have behaved a bit different. Did she really think people would believe her and bugged me when she just didn't confess at all to Joel. I mean he knows pretty much everything else. Trying not to spoil. This movie could've been so much better if it wasn't for the last part. Where the heck did that come from? It didn't relate at all to the prior one and a half hours, and took a completely different atmosphere in the movie. Too bad. I wouldn't be surprised if we get Smile 2 but with such a disappointing ending, I'm not sure I'd watch it.",rating seven first movie remainder deserves two movie scared crap made jump seat remember last time watched movie done even cover ear moment great gotha moment thought psychologist would behaved bit different really think people would believe bugged confess joel mean know pretty much everything else trying spoil movie could much better last part heck come relate prior one half hour took completely different atmosphere movie bad surprised get smile disappointing ending sure watch
"So what do we have here? Evil that is transmitted in a chain from person to person and the main heroine who is pushed by time. Yes, all this has already happened in various variations and maybe that is why the creators do not even try to explain the story and the essence of the evil being in any way. Although there is a hint of the possibility that it could just be a mental illness and trauma from childhood (another non-original idea), the authors remain only with clich√©-like outpourings of the actors accusing each other with tears. In any case, the gradual madness of the main character is the best part of the film together with some bizarre scenes.",evil transmitted chain person person main heroine pushed time yes already happened various variation maybe creator even try explain story essence evil way although hint possibility could mental illness trauma childhood another non original idea author remain clich like outpouring actor accusing tear case gradual madness main character best part film together bizarre scene
"Smile takes elements of The Ring, It Follows, and many films from the current ""elevated horror"" trend of trauma horror and blends them into a package that is well-made and well-intentioned by its filmmakers, but doesn't completely satisfy. A few of the jump scares work like gangbusters and some fall flat and remind you of a reheated ghost movie trope from 2003, but the performances are mostly very strong and there's at least a strong mood of dread throughout. As many horror films do, it falls apart by the last 20 minutes and overexplains, brings the monster into the light a little too much, and doesn't know exactly how to draw things to a close in a satisfying way.",smile take element ring follows many film current elevated horror trend trauma horror blend package well made well intentioned filmmaker completely satisfy jump scare work like gangbusters fall flat remind reheated ghost movie trope performance mostly strong least strong mood dread throughout many horror film fall apart last minute overexplains brings monster light little much know exactly draw thing close satisfying way
"If you're the person reading this review that is a novice to shock and awe horror films, this may be a good movie to watch. Just not at nighttime.Scary, a little weird, zero thinking involved while watching it. For experts in horror, move on. Not anywhere near the expected typical ""horror"".Keep watching this movie even half way through if you think it's worth it in the first 10 minutes. If not, move on. I would not want you to waste your time.There are other movies that contain more depth elements of a true horror film. The director truly tries to make this film amongst those movies. In my personal experience, this film slightly falls short of a true psychological thriller.",person reading review novice shock awe horror film may good movie watch nighttime scary little weird zero thinking involved watching expert horror move anywhere near expected typical horror keep watching movie even half way think worth first minute move would want waste time movie contain depth element true horror film director truly try make film amongst movie personal experience film slightly fall short true psychological thriller
"Highly recommend this one! Such a great watch start to finish! Had just the right amount of everything and some scenes will stay with you for sure. Sosie Bacon was already someone I looked forward to seeing in more movies but her performance in this was stellar. The psychological aspects to this and the shocking scenes that have the main characters sanity slowly slipping take you for a ride. Can't wait to buy this when it comes out on prime streaming - last movie to creep me out as much was lights out which I also love. Bottom line if you love creepy things and want to see a well done movie to put you in the Halloween mood, this is a great one to watch.",highly recommend one great watch start finish right amount everything scene stay sure sosie bacon already someone looked forward seeing movie performance stellar psychological aspect shocking scene main character sanity slowly slipping take ride wait buy come prime streaming last movie creep much light also love bottom line love creepy thing want see well done movie put halloween mood great one watch
"Let's be honest with it comes to horror films... there is a fine line between scary and stupid.I think this movie just about stays on the right side of that line.... Maybe a tad silly at the end but I always think horrors should leave more to the imagination than use poor CGI.It's creepy, dark and in large, the effects used are good and effective.You never really realise how creepy a smile can be. This film really brings that to life.As a horror film enthusiast, I'd say this is definitely worth the watch. Some good scares in there. I personally enjoyed it much more than ""It Follows"".Go on, give it a go.",let honest come horror film fine line scary stupid think movie stay right side line maybe tad silly end always think horror leave imagination use poor cgi creepy dark large effect used good effective never really realise creepy smile film really brings life horror film enthusiast say definitely worth watch good scare personally enjoyed much follows go give go
"I've never jumped so much with recent horror films, this is not so much horror as much just horrible but in a great watch kind of way.Unpredictable, great acting, so different, kept you guessing........rather they didn't go upside down so much as caused a little motion sickness but no other criticism.I may have been tempted to do what the prisoner advised, I also worked out a few ways to get around the curse. However this film kept you guessing and was so unpredictable you can forgive a few of the daft parts.Could of been a good end for all..Such a shame its going to lead to another Smile 2...",never jumped much recent horror film much horror much horrible great watch kind way unpredictable great acting different kept guessing rather go upside much caused little motion sickness criticism may tempted prisoner advised also worked way get around curse however film kept guessing unpredictable forgive daft part could good end shame going lead another smile
"This movie is very scary, I would even say disturbing, I saw it at night and with the lights off and it is a unique experience... you feel the terror on the surface, true terror... I saw it a long time ago, and even today When I turn off the lights in my room and go to sleep, in some cases it means imagining the girl smiling from the corner of my room... I didn't want to give it the title ""The best horror movie I've ever seen"" . "" to any movie, but this one won. At least for now ;)
...
Totally recommended if you are looking for a good horror movie and go without sleep for a couple of days.....",movie scary would even say disturbing saw night light unique experience feel terror surface true terror saw long time ago even today turn light room go sleep case mean imagining girl smiling corner room want give title best horror movie ever seen movie one least totally recommended looking good horror movie go without sleep couple day
I did actually really like this movie but I'm not quite sure what it is there's just something about it left me feeling like there was something missing. It was a good movie and it was quite a few after a while you could just see them coming and they don't really frightened me that much I guess it depends on how seasoned you are. There are some quite graphic parts but for the most part the movie is more psychological while I do think there was something missing from it it is definitely worth the time to go and watch it the movie is well-placed but the ending is somewhat predictable an abrupt you have to watch it yourself to decide if it makes you smile.,actually really like movie quite sure something left feeling like something missing good movie quite could see coming really frightened much guess depends seasoned quite graphic part part movie psychological think something missing definitely worth time go watch movie well placed ending somewhat predictable abrupt watch decide make smile
"Great movie with scary scenes and a lot of unexpected jumpscares and it also has nice shades from psychological horror movies.Of course this movie is not perfect and it has couple of problems: Sometimes the acting is not that good and impressive. Some scenes were kinda boring but still not dragging and pointless.Things that this movie does well: The cinematography and sound design is superb. This movie has some really cool sound effects that I've never heard before!This movie has really cool camera rolls and angles.As I mentioned earlier, the jumpscares were so unique and unexpected. I really jumped out of my seat many times while watching this movie!The final act was really awesome and creepy!Overall great movie and I recommend it!",great movie scary scene lot unexpected jumpscares also nice shade psychological horror movie course movie perfect couple problem sometimes acting good impressive scene kinda boring still dragging pointless thing movie well cinematography sound design superb movie really cool sound effect never heard movie really cool camera roll angle mentioned earlier jumpscares unique unexpected really jumped seat many time watching movie final act really awesome creepy overall great movie recommend
"Sosie Bacon portraits a therapist whose patient claims to be seeing things no one else, like an evil presence taking control of her mind, later she commits suicide in front of her.After that, she starts seeing the things her patient was claiming to see and thinks its a curse, the rest of the movie os her trying to get rid of it and trying to overcome childhood trauma.Its well executed but I think the ending went in the wrong direction, its is pretty disturbing and it gives you goosebumps.At some point you also start questioning the sanity of her or you start thinking she might just be going crazy.One thing I have With this movie is that there is an exaggerated amount of jumpscares in this movie and at some point it starts getting boring and also as I said before, the ending goes in the wrong way. But still, I do highly recommend it and it is definitely worth the time.I give it a solid 8 out of 10, it need a some fixing but it is quite good.",sosie bacon portrait therapist whose patient claim seeing thing one else like evil presence taking control mind later commits suicide front start seeing thing patient claiming see think curse rest movie o trying get rid trying overcome childhood trauma well executed think ending went wrong direction pretty disturbing give goosebump point also start questioning sanity start thinking might going crazy one thing movie exaggerated amount jumpscares movie point start getting boring also said ending go wrong way still highly recommend definitely worth time give solid need fixing quite good
"The good:
Cool premise, some good scares, the first death gave me chills - overall a worthwhile watch. Solid effects and production design as well. And, there's some nice commentary on mental health. Always appreciated.On a purely technical level there's not much to fault here. Except:The bad:
Some serious editing issues here, certain shots/scenes go on for way too long. This should have been 1h30m.I do have some complaints about the character work. I need to root for some characters, but it gets a bit difficult here. They are just so unsympathetic, which is often a problem with these newer flicks. Plus, the acting is often subpar, but I fear that may be because the script sometimes makes them do and say some very illogical things. If my sister came to my kid's birthday with a dead cat and had a complete meltdown, I WOULD HAVE THEM COMMITTED! She's obviously cracking and noone acts on it. This takes me out of the movie.So, some flaws and too long but worth watching.",good cool premise good scare first death gave chill overall worthwhile watch solid effect production design well nice commentary mental health always appreciated purely technical level much fault except bad serious editing issue certain shot scene go way long h complaint character work need root character get bit difficult unsympathetic often problem newer flick plus acting often subpar fear may script sometimes make say illogical thing sister came kid birthday dead cat complete meltdown would committed obviously cracking noone act take movie flaw long worth watching
"A horrible nockoff of ""It Follows"" with a PTSDemon instead of an STDemon. I heard a lot of people talk about this movie. I heard people walked out of cinemas due to the movie being too scary. I honestly didn't believe this in the first place since similair allegations were made about Hereditary and Midsommar, which i found to be mediocre. (I do not dislike Midsommar. But its not a ""walk out of the cinema"" or 'too scary to wath"" film)
But since i heard quite a few friends talk about smile i thought i'd give it a try.Smile is a boring and strange movie with one of the most boring cinematography i've seen in a while. This movie has ""monotonous"" written all over it. The acting was nothing special either. Sosie Bacon as Rose is not interesting at all. I did not care about her as a person throughout the entire movie.When a movie fully relies on Jumpscare moments, which this movie only has a few of, i can't do much else but dislike it. There is absolutely nothing special, scary or horrifying about this movie. The gore feels cheap and unrealistic. Time progression is a mess. And what is it with the random upside down shots? It almost feels like a ""try hard"" to get an eerie atmosphere. Its extremely unnecessary and adds nothing to the story or movie itself.Sad to see most of my friends have horrible horror movie taste.",horrible nockoff follows ptsdemon instead stdemon heard lot people talk movie heard people walked cinema due movie scary honestly believe first place since similair allegation made hereditary midsommar found mediocre dislike midsommar walk cinema scary wath film since heard quite friend talk smile thought give try smile boring strange movie one boring cinematography seen movie monotonous written acting nothing special either sosie bacon rose interesting care person throughout entire movie movie fully relies jumpscare moment movie much else dislike absolutely nothing special scary horrifying movie gore feel cheap unrealistic time progression mess random upside shot almost feel like try hard get eerie atmosphere extremely unnecessary add nothing story movie sad see friend horrible horror movie taste
"This movie is neither intelligent nor scary. The portrayal of mental health hospitals and psychiatry in general was also devoid of reality and rudimentary understanding.I do however appreciate the underlying themes:
1) Trauma is passed from person to person.2) Those who carry trauma are often poorly understood by others, and sometimes even intentionally pushed away because others can't handle it.I have to type more. Okay. The lead I thought did a good job, as did most of the other actors. Effects were good, just not scary because the movie wasn't scary. My main wish is that the writers had put more thought into it.",movie neither intelligent scary portrayal mental health hospital psychiatry general also devoid reality rudimentary understanding however appreciate underlying theme trauma passed person person carry trauma often poorly understood others sometimes even intentionally pushed away others handle type okay lead thought good job actor effect good scary movie scary main wish writer put thought
"The main character was so skinny I got triggerd. Like bad. Don't know why, It has never happened to me before. But it was all I could focus on. Don't know if that means that the storyline was super bad or that I'm just super obsessed with weight. Either way I couldn't concentrate at all and just got angry. The movie wasn't captivating so no. Wouldn't recommend it. Although think it contained some jump scares but not sure. My friends, who finished the movie said it was OK. If your looking for a good movie look elsewhere, if your just looking for a horror movie for Halloween it's good (?). Peace.",main character skinny got triggerd like bad know never happened could focus know mean storyline super bad super obsessed weight either way concentrate got angry movie captivating recommend although think contained jump scare sure friend finished movie said ok looking good movie look elsewhere looking horror movie halloween good peace
"I'm not going to lie when the trailer came out for this film I wasn't expecting a lot, especially being a massive horror fan but I'm not going to lie it's a solid horror film.The acting was great. Story line was good and it was freaky, jumpy in places and a great horror.Don't get me wrong it's not going to live up to other horrors but it was a great film.The director Parker Finn done a great job with this. Very gripping, freaky and jumpy in places, there was also a slight bit of comedy in places!Rose cotter played her character extremely well. She is someone that has a difficult
background dealing with her mental health from her past and still trying helping others. I love Jessie T. Usher in shaft and even though I wasn't in it a lot I still loved him. The only problem I found with the casting was Kal penn. The only reason behind that was all I could think of was Harold and kumar!!People may think 2 hours on a horror can get boring but it had me hooked after about 10/15 mins.It's bloody and gory in places and scary to the point where a bloke about 8 seats down threw his popcorn. Also how some of the people that killed themselves is brutal. I can say that last real horror film I jumped at and really enjoyed was the conjuring. It's definitely worth and watch and enjoyable if you like this sort of film.They have also left it for a possible 2nd film.",going lie trailer came film expecting lot especially massive horror fan going lie solid horror film acting great story line good freaky jumpy place great horror get wrong going live horror great film director parker finn done great job gripping freaky jumpy place also slight bit comedy place rose cotter played character extremely well someone difficult background dealing mental health past still trying helping others love jessie usher shaft even though lot still loved problem found casting kal penn reason behind could think harold kumar people may think hour horror get boring hooked min bloody gory place scary point bloke seat threw popcorn also people killed brutal say last real horror film jumped really enjoyed conjuring definitely worth watch enjoyable like sort film also left possible nd film
"What is wrong with Hollywood. So many movies have been made that by now we should be able to take away what worked well and what didn't work at all and apply it to future films. The people that did this movie, apparently didn't learn anything at all.Successful movies tell a story. You can't just have jump scares without a story (and even the jump scares are not that great). This movie has no story, no explanation (or very weak one), and worst of all - no resolution (or again, a very weak one).I am shocked at the overwhelming positive reviews. I feel they are just fake. I criticized ""The Invitation"" for lack of a good ending, but at least it told a coherent story. I get that sometimes it's creative to make you guess, or have the viewer apply their own interpretation as to what is happening. However, I personally feel that's largely just the directors/writers inability to convey the story to the screen.I think there were some scenes that should have been saved and included in a better script, but I can not in good conscience recommend this movie to anyone.",wrong hollywood many movie made able take away worked well work apply future film people movie apparently learn anything successful movie tell story jump scare without story even jump scare great movie story explanation weak one worst resolution weak one shocked overwhelming positive review feel fake criticized invitation lack good ending least told coherent story get sometimes creative make guess viewer apply interpretation happening however personally feel largely director writer inability convey story screen think scene saved included better script good conscience recommend movie anyone
